# r(dimensionless)denity(g.cm^-3) vel/c		b^r (Gauss)	b^\phi(Gauss)	B(=\sqrt(b_mu b^\mu)G H/r	\beta		Temp (Kelvin)	Omega		v_phi
1000.		9.1551848e-21	0.00061722492	5.9973379e-6	0.000047932595	0.047932348	0.77771881	4.3384285	3.2940911e9	3.2478201e-6	0.0032505727
7.9250133	2.7757121e-17	0.0072716752	0.08890587	0.77885067	5.7531075	0.3994666	35.360087	1.2757241e11	0.040408771	0.360759
7.9067863	2.7814353e-17	0.0073002918	0.089310312	0.78291394	5.7680431	0.39906434	35.282548	1.2769116e11	0.040570411	0.36147835
7.8886012	2.7871463e-17	0.0073291153	0.089716613	0.78699111	5.7829562	0.39866123	35.205493	1.2780956e11	0.040732626	0.3621988
7.8704579	2.792845e-17	0.0073581476	0.090124781	0.79108215	5.7978462	0.39825728	35.128921	1.279276e11	0.040895418	0.36292035
7.8523563	2.798531e-17	0.0073873903	0.090534825	0.79518703	5.8127126	0.39785248	35.052831	1.2804527e11	0.041058789	0.363643
7.8342964	2.8042044e-17	0.0074168454	0.090946753	0.79930571	5.8275547	0.39744684	34.977223	1.2816259e11	0.041222739	0.36436675
7.816278	2.8098647e-17	0.0074465149	0.091360574	0.80343816	5.8423717	0.39704034	34.902097	1.2827953e11	0.041387271	0.36509159
7.7983011	2.8155119e-17	0.0074764008	0.091776297	0.80758432	5.8571631	0.396633	34.827451	1.283961e11	0.041552386	0.36581754
7.7803655	2.8211456e-17	0.007506505	0.092193932	0.81174415	5.8719281	0.39622481	34.753285	1.285123e11	0.041718085	0.36654458
7.7624712	2.8267658e-17	0.0075368295	0.092613487	0.81591763	5.8866662	0.39581577	34.679599	1.2862813e11	0.04188437	0.36727272
7.744618	2.8323722e-17	0.0075673762	0.093034972	0.82010472	5.9013768	0.39540588	34.606392	1.2874357e11	0.042051243	0.36800196
7.7268059	2.8379647e-17	0.0075981472	0.093458395	0.82430536	5.9160592	0.39499514	34.533663	1.2885864e11	0.042218705	0.3687323
7.7090347	2.843543e-17	0.0076291447	0.093883765	0.82851951	5.9307125	0.39458354	34.461411	1.2897332e11	0.042386757	0.36946374
7.6913044	2.8491068e-17	0.0076603707	0.094311092	0.83274712	5.9453362	0.3941711	34.389637	1.2908762e11	0.042555401	0.37019627
7.6736149	2.854656e-17	0.0076918272	0.094740385	0.83698813	5.9599296	0.39375779	34.31834	1.2920152e11	0.042724639	0.3709299
7.6559661	2.8601904e-17	0.0077235164	0.095171653	0.84124253	5.9744922	0.39334364	34.247519	1.2931504e11	0.042894472	0.37166463
7.6383578	2.8657098e-17	0.0077554403	0.095604906	0.84551026	5.9890232	0.39292863	34.177173	1.2942816e11	0.043064902	0.37240046
7.6207901	2.871214e-17	0.0077876013	0.096040153	0.84979125	6.0035218	0.39251276	34.107302	1.2954088e11	0.04323593	0.37313738
7.6032628	2.8767028e-17	0.0078200015	0.096477403	0.85408544	6.0179874	0.39209604	34.037905	1.2965321e11	0.043407557	0.3738754
7.5857758	2.8821758e-17	0.0078526432	0.096916666	0.8583928	6.0324193	0.39167846	33.968983	1.2976513e11	0.043579786	0.37461451
7.568329	2.887633e-17	0.0078855285	0.097357952	0.86271327	6.0468169	0.39126003	33.900534	1.2987664e11	0.043752617	0.37535472
7.5509223	2.8930742e-17	0.0079186596	0.097801269	0.8670468	6.0611795	0.39084073	33.832558	1.2998775e11	0.043926053	0.37609603
7.5335556	2.8984991e-17	0.0079520389	0.098246628	0.87139333	6.0755064	0.39042058	33.765053	1.3009845e11	0.044100094	0.37683843
7.5162289	2.9039074e-17	0.0079856688	0.098694038	0.87575279	6.0897967	0.38999956	33.698021	1.3020873e11	0.044274743	0.37758193
7.4989421	2.9092991e-17	0.0080195517	0.099143509	0.88012512	6.1040498	0.38957769	33.631461	1.3031859e11	0.04445	0.37832652
7.481695	2.9146738e-17	0.0080536898	0.09959505	0.88451026	6.1182651	0.38915495	33.565372	1.3042804e11	0.044625867	0.37907221
7.4644876	2.9200314e-17	0.0080880854	0.10004867	0.88890818	6.1324419	0.38873135	33.499752	1.3053707e11	0.044802347	0.37981899
7.4473197	2.9253716e-17	0.008122741	0.10050438	0.89331879	6.1465795	0.38830689	33.434602	1.3064567e11	0.044979439	0.38056686
7.4301914	2.9306943e-17	0.0081576592	0.1009622	0.89774202	6.1606771	0.38788157	33.369922	1.3075384e11	0.045157146	0.38131583
7.4131024	2.9359992e-17	0.0081928425	0.10142212	0.9021778	6.1747339	0.38745539	33.305712	1.3086158e11	0.04533547	0.38206589
7.3960528	2.941286e-17	0.0082282933	0.10188416	0.90662607	6.1887492	0.38702834	33.24197	1.3096889e11	0.045514411	0.38281704
7.3790423	2.9465546e-17	0.008264014	0.10234833	0.91108677	6.2027224	0.38660042	33.178696	1.3107576e11	0.045693972	0.38356928
7.362071	2.9518049e-17	0.0083000072	0.10281465	0.91555984	6.2166529	0.38617164	33.115889	1.3118219e11	0.045874153	0.38432262
7.3451387	2.9570364e-17	0.0083362755	0.10328311	0.9200452	6.2305397	0.385742	33.05355	1.3128818e11	0.046054957	0.38507705
7.3282453	2.9622491e-17	0.0083728218	0.10375373	0.92454275	6.2443822	0.38531149	32.991678	1.3139373e11	0.046236384	0.38583257
7.3113908	2.9674426e-17	0.0084096485	0.10422653	0.92905243	6.2581795	0.38488011	32.930272	1.3149883e11	0.046418437	0.38658918
7.2945751	2.9726168e-17	0.0084467584	0.1047015	0.93357416	6.271931	0.38444786	32.869333	1.3160348e11	0.046601117	0.38734687
7.277798	2.9777715e-17	0.008484154	0.10517867	0.9381079	6.2856361	0.38401475	32.808859	1.3170768e11	0.046784425	0.38810566
7.2610596	2.9829065e-17	0.008521838	0.10565804	0.94265355	6.2992939	0.38358077	32.74885	1.3181142e11	0.046968362	0.38886554
7.2443596	2.9880215e-17	0.0085598135	0.10613962	0.94721101	6.3129037	0.38314592	32.689305	1.319147e11	0.047152931	0.3896265
7.227698	2.9931162e-17	0.0085980831	0.10662342	0.95178021	6.3264647	0.3827102	32.630226	1.3201752e11	0.047338133	0.39038856
7.2110748	2.9981905e-17	0.0086366499	0.10710946	0.95636106	6.3399761	0.38227361	32.571612	1.3211987e11	0.047523969	0.3911517
7.1944898	3.0032441e-17	0.0086755164	0.10759774	0.96095349	6.3534372	0.38183615	32.513461	1.3222176e11	0.04771044	0.39191593
7.1779429	3.0082769e-17	0.0087146854	0.10808828	0.96555743	6.3668475	0.38139782	32.455773	1.3232318e11	0.047897549	0.39268124
7.1614341	3.0132886e-17	0.0087541601	0.10858108	0.97017279	6.380206	0.38095862	32.398548	1.3242412e11	0.048085297	0.39344764
7.1449633	3.018279e-17	0.0087939435	0.10907616	0.97479944	6.393512	0.38051854	32.341786	1.3252459e11	0.048273685	0.39421512
7.1285303	3.0232478e-17	0.0088340387	0.10957352	0.97943731	6.4067645	0.3800776	32.285488	1.3262458e11	0.048462714	0.39498369
7.1121351	3.0281947e-17	0.0088744486	0.11007318	0.9840863	6.419963	0.37963578	32.229652	1.3272408e11	0.048652387	0.39575335
7.0957777	3.0331197e-17	0.0089151761	0.11057515	0.98874635	6.4331067	0.37919309	32.174277	1.3282311e11	0.048842704	0.39652408
7.0794578	3.0380225e-17	0.0089562243	0.11107944	0.99341736	6.4461949	0.37874953	32.119364	1.3292164e11	0.049033667	0.3972959
7.0631755	3.0429029e-17	0.0089975964	0.11158606	0.99809923	6.4592269	0.37830509	32.064912	1.3301968e11	0.049225278	0.3980688
7.0469307	3.0477605e-17	0.0090392959	0.11209503	1.0027918	6.4722016	0.37785978	32.010921	1.3311723e11	0.049417538	0.39884278
7.0307232	3.0525952e-17	0.0090813258	0.11260634	1.0074951	6.4851183	0.3774136	31.957392	1.3321429e11	0.049610448	0.39961785
7.014553	3.0574067e-17	0.0091236894	0.11312002	1.0122089	6.4979763	0.37696654	31.904324	1.3331084e11	0.04980401	0.40039399
6.99842	3.0621949e-17	0.0091663897	0.11363608	1.0169331	6.510775	0.37651861	31.851716	1.3340689e11	0.049998226	0.40117121
6.982324	3.0669595e-17	0.0092094301	0.11415452	1.0216678	6.5235136	0.3760698	31.799568	1.3350244e11	0.050193096	0.40194951
6.9662651	3.0717003e-17	0.0092528141	0.11467536	1.0264127	6.5361912	0.37562012	31.747879	1.3359747e11	0.050388623	0.40272889
6.9502432	3.0764171e-17	0.0092965453	0.11519861	1.0311677	6.5488069	0.37516956	31.696651	1.33692e11	0.050584807	0.40350934
6.9342581	3.0811094e-17	0.009340627	0.11572428	1.0359327	6.56136	0.37471813	31.645883	1.3378601e11	0.050781651	0.40429087
6.9183097	3.0857773e-17	0.0093850627	0.11625238	1.0407076	6.5738497	0.37426582	31.595575	1.3387951e11	0.050979155	0.40507348
6.902398	3.0904204e-17	0.0094298557	0.11678293	1.0454924	6.5862754	0.37381263	31.545725	1.3397248e11	0.051177322	0.40585716
6.886523	3.0950387e-17	0.0094750095	0.11731593	1.0502869	6.5986363	0.37335857	31.496334	1.3406493e11	0.051376152	0.40664191
6.8706844	3.0996317e-17	0.009520528	0.1178514	1.0550909	6.6109315	0.37290363	31.447402	1.3415686e11	0.051575647	0.40742774
6.8548823	3.1041992e-17	0.0095664149	0.11838935	1.0599044	6.6231601	0.37244781	31.39893	1.3424825e11	0.051775808	0.40821464
6.8391165	3.108741e-17	0.009612674	0.11892979	1.0647273	6.6353213	0.37199112	31.350917	1.3433912e11	0.051976637	0.40900261
6.8233869	3.1132569e-17	0.0096593088	0.11947273	1.0695594	6.6474144	0.37153355	31.303362	1.3442945e11	0.052178135	0.40979165
6.8076936	3.1177467e-17	0.0097063228	0.12001819	1.0744006	6.6594388	0.3710751	31.256265	1.3451924e11	0.052380304	0.41058177
6.7920363	3.1222102e-17	0.00975372	0.12056618	1.0792508	6.6713937	0.37061577	31.209627	1.3460849e11	0.052583146	0.41137295
6.7764151	3.1266471e-17	0.0098015045	0.1211167	1.0841099	6.6832781	0.37015557	31.163446	1.3469719e11	0.05278666	0.41216519
6.7608298	3.1310572e-17	0.0098496802	0.12166977	1.0889777	6.6950911	0.36969449	31.117725	1.3478535e11	0.05299085	0.41295851
6.7452803	3.1354401e-17	0.0098982512	0.12222541	1.0938541	6.7068319	0.36923253	31.072463	1.3487296e11	0.053195715	0.41375289
6.7297666	3.1397957e-17	0.0099472213	0.12278363	1.098739	6.7184999	0.36876969	31.027659	1.3496002e11	0.053401259	0.41454833
6.7142885	3.1441238e-17	0.0099965943	0.12334443	1.1036322	6.7300944	0.36830598	30.983312	1.3504652e11	0.053607482	0.41534484
6.6988461	3.1484243e-17	0.010046374	0.12390783	1.1085338	6.7416147	0.36784139	30.939423	1.3513246e11	0.053814385	0.41614241
6.6834392	3.1526968e-17	0.010096566	0.12447385	1.1134434	6.7530596	0.36737592	30.895992	1.3521784e11	0.05402197	0.41694105
6.6680677	3.156941e-17	0.010147173	0.12504249	1.1183609	6.7644284	0.36690957	30.85302	1.3530265e11	0.054230238	0.41774074
6.6527316	3.1611566e-17	0.010198201	0.12561376	1.1232863	6.7757202	0.36644234	30.810507	1.353869e11	0.054439191	0.4185415
6.6374307	3.1653436e-17	0.010249652	0.12618769	1.1282193	6.7869343	0.36597424	30.768453	1.3547057e11	0.05464883	0.41934331
6.622165	3.1695017e-17	0.010301532	0.12676428	1.1331598	6.7980702	0.36550526	30.726856	1.3555367e11	0.054859157	0.42014618
6.6069345	3.1736308e-17	0.010353845	0.12734355	1.1381079	6.8091269	0.3650354	30.685717	1.356362e11	0.055070172	0.42095011
6.591739	3.1777304e-17	0.010406595	0.1279255	1.1430632	6.8201037	0.36456466	30.645036	1.3571814e11	0.055281877	0.4217551
6.5765784	3.1818004e-17	0.010459787	0.12851016	1.1480255	6.8309994	0.36409304	30.604814	1.357995e11	0.055494274	0.42256113
6.5614527	3.1858405e-17	0.010513426	0.12909753	1.1529948	6.8418134	0.36362055	30.565052	1.3588028e11	0.055707364	0.42336823
6.5463617	3.1898505e-17	0.010567517	0.12968763	1.157971	6.8525448	0.36314718	30.525749	1.3596046e11	0.055921148	0.42417637
6.5313055	3.1938301e-17	0.010622062	0.13028047	1.1629538	6.863193	0.36267293	30.486904	1.3604006e11	0.056135627	0.42498556
6.5162839	3.1977794e-17	0.010677069	0.13087606	1.1679432	6.8737575	0.3621978	30.448517	1.3611906e11	0.056350804	0.42579581
6.5012969	3.2016979e-17	0.01073254	0.13147442	1.1729389	6.8842371	0.3617218	30.410589	1.3619746e11	0.056566678	0.4266071
6.4863443	3.2055854e-17	0.010788482	0.13207556	1.1779409	6.8946309	0.36124492	30.373122	1.3627525e11	0.056783252	0.42741944
6.4714262	3.2094415e-17	0.010844899	0.1326795	1.1829488	6.9049381	0.36076717	30.336114	1.3635245e11	0.057000528	0.42823283
6.4565423	3.2132661e-17	0.010901797	0.13328624	1.1879627	6.915158	0.36028853	30.299567	1.3642904e11	0.057218505	0.42904726
6.4416927	3.2170591e-17	0.01095918	0.1338958	1.1929823	6.9252897	0.35980902	30.26348	1.3650501e11	0.057437186	0.42986273
6.4268772	3.2208202e-17	0.011017053	0.13450819	1.1980076	6.9353329	0.35932864	30.227852	1.3658038e11	0.057656571	0.43067925
6.4120958	3.2245492e-17	0.011075421	0.13512343	1.2030382	6.9452866	0.35884738	30.192683	1.3665512e11	0.057876663	0.43149681
6.3973484	3.2282458e-17	0.011134289	0.13574153	1.2080742	6.9551498	0.35836524	30.157976	1.3672925e11	0.058097462	0.43231541
6.3826349	3.2319097e-17	0.011193664	0.13636251	1.2131152	6.9649215	0.35788223	30.12373	1.3680276e11	0.05831897	0.43313504
6.3679552	3.2355407e-17	0.011253551	0.13698638	1.218161	6.974601	0.35739835	30.089947	1.3687564e11	0.058541188	0.43395572
6.3533093	3.2391386e-17	0.011313954	0.13761315	1.2232117	6.9841876	0.35691359	30.056625	1.3694789e11	0.058764117	0.43477743
6.3386971	3.2427034e-17	0.01137488	0.13824283	1.2282669	6.9936808	0.35642795	30.023764	1.3701951e11	0.058987759	0.43560017
6.3241185	3.2462347e-17	0.011436332	0.13887545	1.2333267	7.0030799	0.35594145	29.991364	1.370905e11	0.059212114	0.43642395
6.3095734	3.2497322e-17	0.011498318	0.13951101	1.2383906	7.0123837	0.35545407	29.959427	1.3716084e11	0.059437185	0.43724875
6.2950618	3.2531957e-17	0.011560844	0.14014953	1.2434586	7.0215913	0.35496581	29.927953	1.3723055e11	0.059662971	0.43807459
6.2805836	3.2566248e-17	0.011623915	0.14079102	1.2485304	7.030702	0.35447669	29.896944	1.3729962e11	0.059889476	0.43890146
6.2661386	3.2600195e-17	0.011687536	0.1414355	1.253606	7.0397149	0.35398669	29.866399	1.3736803e11	0.060116699	0.43972935
6.2517269	3.2633795e-17	0.011751715	0.14208298	1.258685	7.0486294	0.35349582	29.836318	1.374358e11	0.060344642	0.44055827
6.2373484	3.2667048e-17	0.011816455	0.14273348	1.2637675	7.0574452	0.35300408	29.8067	1.3750292e11	0.060573307	0.44138821
6.2230029	3.2699951e-17	0.011881764	0.143387	1.2688532	7.0661613	0.35251148	29.777546	1.3756938e11	0.060802694	0.44221917
6.2086903	3.27325e-17	0.011947647	0.14404358	1.2739418	7.0747765	0.352018	29.748858	1.3763518e11	0.061032805	0.44305116
6.1944108	3.2764692e-17	0.012014113	0.14470321	1.2790332	7.0832901	0.35152365	29.720637	1.3770032e11	0.06126364	0.44388416
6.180164	3.2796526e-17	0.012081165	0.14536592	1.2841272	7.0917012	0.35102843	29.692882	1.3776479e11	0.061495202	0.44471819
6.16595	3.2828e-17	0.012148812	0.14603171	1.2892236	7.1000092	0.35053235	29.665595	1.378286e11	0.061727491	0.44555322
6.1517687	3.2859112e-17	0.012217058	0.14670061	1.2943222	7.1082136	0.35003539	29.638775	1.3789174e11	0.061960508	0.44638928
6.1376201	3.2889861e-17	0.012285911	0.14737263	1.299423	7.1163138	0.34953758	29.612421	1.379542e11	0.062194255	0.44722634
6.1235039	3.2920244e-17	0.012355376	0.14804779	1.3045256	7.1243087	0.34903889	29.586536	1.3801599e11	0.062428733	0.44806442
6.1094202	3.2950258e-17	0.012425462	0.14872609	1.3096298	7.1321974	0.34853934	29.56112	1.380771e11	0.062663943	0.4489035
6.095369	3.2979899e-17	0.012496175	0.14940756	1.3147354	7.1399789	0.34803893	29.536175	1.3813752e11	0.062899886	0.44974359
6.08135	3.3009166e-17	0.012567523	0.15009221	1.3198422	7.1476525	0.34753765	29.511702	1.3819726e11	0.063136563	0.45058469
6.0673633	3.3038057e-17	0.012639511	0.15078005	1.32495	7.1552177	0.34703551	29.4877	1.3825631e11	0.063373976	0.45142679
6.0534087	3.3066572e-17	0.012712146	0.15147111	1.3300588	7.1626741	0.34653251	29.464168	1.3831467e11	0.063612125	0.4522699
6.0394863	3.3094709e-17	0.012785435	0.15216539	1.3351682	7.170021	0.34602865	29.441107	1.3837234e11	0.063851012	0.453114
6.0255959	3.3122465e-17	0.012859386	0.15286291	1.3402781	7.1772572	0.34552392	29.418519	1.3842931e11	0.064090638	0.45395911
6.0117374	3.3149835e-17	0.012934007	0.15356369	1.3453882	7.1843819	0.34501834	29.396405	1.3848558e11	0.064331003	0.45480521
5.9979108	3.3176818e-17	0.013009306	0.15426774	1.3504983	7.1913943	0.3445119	29.374767	1.3854114e11	0.064572109	0.4556523
5.984116	3.3203412e-17	0.013085288	0.15497508	1.3556081	7.1982936	0.3440046	29.353604	1.38596e11	0.064813957	0.45650039
5.9703529	3.3229617e-17	0.013161963	0.15568573	1.3607176	7.2050794	0.34349644	29.332918	1.3865015e11	0.065056549	0.45734947
5.9566214	3.325543e-17	0.013239336	0.1563997	1.3658265	7.2117514	0.34298743	29.312706	1.3870359e11	0.065299884	0.45819954
5.9429216	3.3280851e-17	0.013317416	0.157117	1.3709347	7.2183087	0.34247757	29.292971	1.3875632e11	0.065543965	0.45905059
5.9292532	3.3305875e-17	0.013396212	0.15783766	1.3760418	7.2247501	0.34196685	29.273714	1.3880833e11	0.065788792	0.45990263
5.9156163	3.3330499e-17	0.013475731	0.15856168	1.3811476	7.2310749	0.34145528	29.254937	1.3885961e11	0.066034366	0.46075566
5.9020108	3.3354721e-17	0.013555982	0.15928909	1.3862519	7.2372822	0.34094285	29.236642	1.3891018e11	0.066280689	0.46160966
5.8884366	3.3378539e-17	0.013636973	0.1600199	1.3913545	7.2433714	0.34042958	29.218828	1.3896001e11	0.066527761	0.46246464
5.8748935	3.3401953e-17	0.013718712	0.16075414	1.3964551	7.249342	0.33991546	29.201496	1.3900912e11	0.066775583	0.4633206
5.8613816	3.3424962e-17	0.013801207	0.1614918	1.4015537	7.2551937	0.33940049	29.184646	1.390575e11	0.067024156	0.46417754
5.8479008	3.3447562e-17	0.013884466	0.16223292	1.40665	7.2609257	0.33888467	29.168278	1.3910514e11	0.067273482	0.46503545
5.834451	3.3469752e-17	0.013968498	0.1629775	1.4117437	7.266537	0.33836801	29.152395	1.3915204e11	0.067523561	0.46589432
5.8210322	3.3491529e-17	0.014053313	0.16372557	1.4168345	7.2720269	0.3378505	29.136997	1.3919821e11	0.067774395	0.46675417
5.8076442	3.3512892e-17	0.014138918	0.16447714	1.4219224	7.277395	0.33733215	29.122086	1.3924363e11	0.068025983	0.46761498
5.794287	3.3533839e-17	0.014225324	0.16523223	1.427007	7.2826404	0.33681296	29.107662	1.392883e11	0.068278328	0.46847676
5.7809605	3.3554368e-17	0.014312538	0.16599086	1.4320882	7.2877626	0.33629293	29.093726	1.3933223e11	0.068531429	0.4693395
5.7676646	3.3574476e-17	0.014400571	0.16675304	1.4371656	7.2927607	0.33577206	29.08028	1.3937541e11	0.068785289	0.47020319
5.7543994	3.3594162e-17	0.014489432	0.16751879	1.4422391	7.2976343	0.33525035	29.067324	1.3941783e11	0.069039907	0.47106785
5.7411646	3.3613425e-17	0.014579129	0.16828812	1.4473085	7.3023828	0.33472781	29.054859	1.3945949e11	0.069295286	0.47193346
5.7279603	3.3632262e-17	0.014669673	0.16906106	1.4523734	7.3070053	0.33420443	29.042888	1.3950039e11	0.069551425	0.47280002
5.7147864	3.3650671e-17	0.014761073	0.16983762	1.4574336	7.3115012	0.33368022	29.03141	1.3954054e11	0.069808325	0.47366753
5.7016427	3.3668651e-17	0.014853339	0.17061783	1.4624891	7.31587	0.33315517	29.020427	1.3957991e11	0.070065988	0.47453599
5.6885293	3.36862e-17	0.014946481	0.17140168	1.4675394	7.3201111	0.3326293	29.00994	1.3961852e11	0.070324414	0.47540539
5.6754461	3.3703315e-17	0.015040509	0.17218922	1.4725843	7.3242238	0.3321026	28.99995	1.3965636e11	0.070583605	0.47627574
5.6623929	3.3719996e-17	0.015135434	0.17298045	1.4776237	7.3282074	0.33157507	28.990459	1.3969342e11	0.07084356	0.47714703
5.6493697	3.3736241e-17	0.015231265	0.17377538	1.4826572	7.3320615	0.33104672	28.981468	1.3972971e11	0.071104281	0.47801925
5.6363766	3.3752047e-17	0.015328013	0.17457405	1.4876847	7.3357855	0.33051754	28.972977	1.3976523e11	0.071365768	0.47889241
5.6234133	3.3767414e-17	0.015425689	0.17537646	1.4927059	7.3393786	0.32998754	28.964989	1.3979996e11	0.071628023	0.4797665
5.6104798	3.3782338e-17	0.015524304	0.17618264	1.4977205	7.3428403	0.32945672	28.957505	1.398339e11	0.071891045	0.48064153
5.597576	3.379682e-17	0.015623868	0.1769926	1.5027283	7.3461702	0.32892509	28.950525	1.3986706e11	0.072154837	0.48151747
5.5847019	3.3810856e-17	0.015724392	0.17780637	1.5077291	7.3493676	0.32839264	28.944051	1.3989943e11	0.072419398	0.48239435
5.5718575	3.3824447e-17	0.015825888	0.17862395	1.5127226	7.3524319	0.32785937	28.938085	1.3993102e11	0.072684729	0.48327215
5.5590426	3.3837588e-17	0.015928367	0.17944537	1.5177085	7.3553625	0.32732529	28.932628	1.399618e11	0.072950832	0.48415086
5.5462571	3.385028e-17	0.016031841	0.18027065	1.5226867	7.358159	0.3267904	28.927681	1.3999179e11	0.073217706	0.48503049
5.5335011	3.3862521e-17	0.01613632	0.18109981	1.5276569	7.360821	0.32625471	28.923246	1.4002098e11	0.073485352	0.48591104
5.5207744	3.3874309e-17	0.016241817	0.18193285	1.5326187	7.3633476	0.3257182	28.919324	1.4004938e11	0.073753772	0.4867925
5.508077	3.3885642e-17	0.016348344	0.18276982	1.5375721	7.3657384	0.32518089	28.915918	1.4007696e11	0.074022965	0.48767486
5.4954087	3.389652e-17	0.016455913	0.18361071	1.5425167	7.367993	0.32464278	28.913027	1.4010374e11	0.074292933	0.48855813
5.4827696	3.3906941e-17	0.016564536	0.18445556	1.5474523	7.370111	0.32410387	28.910654	1.4012972e11	0.074563676	0.48944231
5.4701596	3.3916902e-17	0.016674226	0.18530438	1.5523786	7.3720917	0.32356417	28.9088	1.4015488e11	0.074835194	0.49032738
5.4575786	3.3926403e-17	0.016784995	0.18615719	1.5572953	7.3739346	0.32302366	28.907467	1.4017923e11	0.075107489	0.49121335
5.4450265	3.3935443e-17	0.016896856	0.18701401	1.5622023	7.3756393	0.32248236	28.906657	1.4020276e11	0.07538056	0.49210021
